"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"3533",118763,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","test","exam","quiz","laboratory","exam","quiz","laboratory"
"3534",118766,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","original","first","new","creative","first","new","creative"
"3535",118771,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","recognize","familiar","know","realize","familiar","know","realize"
"3536",118781,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","strong","mighty","powerful","muscular","mighty","powerful","muscular"
"3537",118787,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","create","make","design","build","make","design","build"
"3538",118792,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","street","road","lane","highway","road","lane","highway"
"3539",118798,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","English","language","british","bulldog","language","British","bulldog"
"3540",118801,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","tree","forest","timber","wood","forest","timber","wood"
"3541",118810,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","current","present","now","undertow","present","now","undertow"
"3542",118817,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","sudden","instantaneous","rapid","unexpected","instantaneous","rapid","unexpected"
"3543",118829,10113,"2011-12-12 17:15:36",48,"United States","Ma",NA,"Raleigh","United States","seed","colleague","coworker","associate","friend","coworker","associate","friend"
"3544",118738,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","system","computer","method","No more responses","computer","method","No more responses"
"3545",118748,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","draw"," sketch","tie","no ","sketch","tie","no"
"3546",118758,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","sleep","study","apnea","No more responses","study","apnea","No more responses"
"3547",118769,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","story","book","tale","building level","book","tale","building level"
"3548",118775,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","slow","fast","steady","No more responses","fast","steady","No more responses"
"3549",118779,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","London","England","bridge","No more responses","England","bridge","No more responses"
"3550",118786,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","month","day","year","No more responses","day","year","No more responses"
"3551",118793,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","alright","ok","acceptable","so-so","okay","acceptable","so-so"
"3552",118806,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","moment","time","fleeting","be right back","time","fleeting","be right back"
"3553",118815,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","book","study","hurry","No more responses","study","hurry","No more responses"
"3554",118822,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","percent","complete","No more responses","No more responses","complete","No more responses","No more responses"
"3555",118827,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","whether","or not","No more responses","No more responses","or not","No more responses","No more responses"
"3556",118834,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","produce","create","fruit","No more responses","create","fruit","No more responses"
"3557",118844,10112,"2011-12-12 17:15:29",46,"United States","Ma",NA,"","United States","seed","commit","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"3558",118714,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","Saturday","sunday","weekend","rest","Sunday","weekend","rest"
"3559",118725,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","top","bottom","tshirt","shirt","bottom","t-shirt","shirt"
"3560",118732,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","price","cost","value","dollar","cost","value","dollar"
"3561",118743,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","open","shut","window","shop","shut","window","shop"
"3562",118750,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","supply","need","demand","give","need","demand","give"
"3563",118754,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","five","number","high","fingers","number","high","fingers"
"3564",118762,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","short","tall","small","stick","tall","small","stick"
"3565",118767,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","drive","car","fast","walk","car","fast","walk"
"3566",118772,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","heat","temperature","warmth","stove","temperature","warmth","stove"
"3567",118777,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","paint","house","white","fence","house","white","fence"
"3568",118788,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","judge","court","decision","reflect","court","decision","reflect"
"3569",118794,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","stick","wood","forked","mud","wood","forked","mud"
"3570",118799,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","place","home","abode","setting","home","abode","setting"
"3571",118807,10109,"2011-12-12 17:14:59",49,"Australia","Fe",NA,"Melbourne","Australia","seed","charge","fee","cost","bull","fee","cost","bull"
"3572",118693,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","farm","acre","stable","cow","acre","stable","cow"
"3573",118699,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","public","restroom","television","open","restroom","television","open"
"3574",118705,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","supply","depot","office","provide","depot","office","provide"
"3575",118715,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","cost","price","amount","index","price","amount","index"
"3576",118731,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","odd","three","not real","lop-sided","three","not real","lop-sided"
"3577",118741,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","speed","car","light","wind","car","light","wind"
"3578",118760,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","book","read","library","mark","read","library","mark"
"3579",118770,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","area","locale","code","home","locale","code","home"
"3580",118778,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","special","price","extra","different","price","extra","different"
"3581",118789,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","happy","glad","face","dog","glad","face","dog"
"3582",118800,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","visit","drop-in","enter","knock","drop-in","enter","knock"
"3583",118809,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","wage","pay","scale","fight","pay","scale","fight"
"3584",118816,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","college","graduate","study","university","graduate","study","university"
"3585",118823,10107,"2011-12-12 17:14:08",55,"United States","Fe",NA,"North Fort Myers","United States","seed","law","attorney","court","books","attorney","court","books"
"3586",118673,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","evening","Night","Dark","Late","night","dark","late"
"3587",118680,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","people","Group","Them","Many","group","them","many"
"3588",118706,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","name","Yours","Who","No more responses","yours","who","No more responses"
"3589",118721,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","machine","Silver","Metal","Loud","silver","metal","loud"
"3590",118730,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","invest","Money","Stock broker","Bank","money","stock broker","bank"
"3591",118742,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","mark","Friend","Ink","Sign","friend","ink","sign"
"3592",118751,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","district","Council","Area","Neighborhood","council","area","neighborhood"
"3593",118764,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","charge","Criminal","Indict","Horses","criminal","indict","horses"
"3594",118790,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","choice","Either or","Best","Healthy","either or","best","healthy"
"3595",118796,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","hand","Right","Shake","Give","right","shake","give"
"3596",118803,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","wood","Hard","Grain","Tree","hard","grain","tree"
"3597",118813,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","deal","Card","Agree","Cope","card","agree","cope"
"3598",118820,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","absolute","Best","Most","Yes","best","most","yes"
"3599",118825,10106,"2011-12-12 17:12:47",63,"Canada","Fe",NA,"New York","United States","seed","complete","All together","Finish","Whole","all together","finish","whole"
"3600",118664,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","purpose","decide","aim","reason","decide","aim","reason"
"3601",118683,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","a","a grade","part of a numbering system","an article","a grade","part of a numbering system","an article"
"3602",118708,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","ever","referring to time","opposite of never","No more responses","referring to time","opposite of never","No more responses"
"3603",118728,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","e","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"3604",118780,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","slow","underachieving learner","moving at a leisurely rate","with ""down"" --wait","underachieving learner","moving at a leisurely rate","with down wait"
"3605",118795,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","she","pronoun","indicating a female","No more responses","pronoun","indicating a female","No more responses"
"3606",118835,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","public","opposite of private","inhabitants","No more responses","opposite of private","inhabitants","No more responses"
"3607",118885,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","absolute","highest degree","entire","No more responses","highest degree","entire","No more responses"
"3608",118913,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","stupid","mentally below average","foolish","unwise","mentally below average","foolish","unwise"
"3609",118952,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","seven","a number between six and eight","a group of inividuals","a lucky number","a number between six and eight","a group of individuals","a lucky number"
"3610",118998,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","lead","to proceed at the head of","a metal","with poisoning, something fatal","to proceed at the head of","a metal","with poisoning, something fatal"
"3611",119025,10105,"2011-12-12 17:12:34",82,"United States","Fe",NA,"Wenatchee","United States","seed","Christmas","Christ's birthday","holiday","an exclaimation, as ""Jiminy Christmas!""","christ's birthday","holiday","an exclaimation, as jiminy christmas"
