"","cue","coverage","H","unknown","N"
"2043","coincidence",85.7142857142857,3.57133076440735,2,100
"2044","coins",93.9393939393939,2.08366179354339,1,100
"2045","coke",97.979797979798,3.08278528866366,1,100
"2046","cola",79,2.19906895804789,0,100
"2047","colander",96.551724137931,3.04329439161038,13,100
"2048","cold",95,3.05123250223324,0,100
"2049","colder",91,3.08728946182065,0,100
"2050","coleslaw",92.4731182795699,2.66481111147362,7,100
"2051","collaborate",76,3.07441812270841,0,100
"2052","collaboration",80,3.44622560839384,0,100
"2053","collapse",89.7959183673469,2.03072960230419,2,100
"2054","collar",91.9191919191919,2.9548221530776,1,100
"2055","colleague",83.6734693877551,2.44203157417443,2,100
"2056","collect",90.9090909090909,3.17490490500507,1,100
"2057","collected",60,3.22598199064883,0,100
"2058","collection",89.8989898989899,3.9192710675679,1,100
"2059","collective",82.6530612244898,3.4826000151256,2,100
"2060","collector",88.8888888888889,3.66710543654202,1,100
"2061","college",95,2.60801342004003,0,100
"2062","collide",85.7142857142857,2.42048821263413,2,100
"2063","collision",95,2.08497072884923,0,100
"2064","colloquial",88.3720930232558,3.70221021708589,14,100
"2065","cologne",94.9494949494949,2.25646173379542,1,100
"2066","colon",74.7368421052632,2.97544554889328,5,100
"2067","colonel",83.8383838383838,2.7000202097577,1,100
"2068","colonial",89.7959183673469,3.88273715235438,2,100
"2069","colonialism",75.7894736842105,3.862232837041,5,100
"2070","colony",81.6326530612245,3.66434899406775,2,100
"2071","color",94.9494949494949,2.61114623536789,1,100
"2072","Colorado",74.7474747474748,3.09142848687493,1,100
"2073","colored",80,3.48953795021514,0,100
"2074","colorful",90.9090909090909,2.91427405622859,1,100
"2075","colors",89.8989898989899,2.56161323403135,1,100
"2076","Colt",84.0425531914894,2.3828121112081,6,100
"2077","Columbus",55.6701030927835,2.64935929591163,3,100
"2078","column",86,3.1119103650661,0,100
"2079","coma",92.8571428571429,2.80002232303945,2,100
"2080","comb",94.8979591836735,1.97990654698052,2,100
"2081","combat",96.969696969697,2.04506342434269,1,100
"2082","combination",90,3.41729434244394,0,100
"2083","combine",88,3.0957707528333,0,100
"2084","combined",87,2.66507428303357,0,100
"2085","combustion",100,2.40620484428638,1,100
"2086","come",92,2.83981076745919,0,100
"2087","comeback",86.8686868686869,3.46487665598729,1,100
"2088","come back",90.9090909090909,2.31600422199242,1,100
"2089","comedian",82.8282828282828,2.36979828542633,1,100
"2090","comedy",94,2.80126590444269,0,100
"2091","come in",96,1.73971386618478,0,100
"2092","comes",65.6565656565657,2.27365056477727,1,100
"2093","comet",85.5670103092783,3.1538680732516,3,100
"2094","come together",77,3.03943685325213,0,100
"2095","comfort",96.9072164948454,3.57811523856606,3,100
"2096","comfortable",97.979797979798,3.17700136947943,1,100
"2097","comforter",94.8979591836735,2.67750472473174,2,100
"2098","comforting",92,3.60032936514905,0,100
"2099","comfy",96.9387755102041,2.55583586292858,2,100
"2100","comic",94,2.73838722650166,0,100
"2101","comics",72,3.42643796865458,0,100
"2102","coming",95.959595959596,2.34782113175949,1,100
"2103","comma",88,3.11070429406555,0,100
"2104","command",92,3.30777522293518,0,100
"2105","commander",89,2.8259883789588,0,100
"2106","commence",95.8333333333333,1.77980562530965,4,100
"2107","comment",97.9591836734694,3.54540046617087,2,100
"2108","commerce",96.9072164948454,2.48971195578774,3,100
"2109","commercial",86.734693877551,3.69745850602946,2,100
"2110","commission",94,3.55389120750105,0,100
"2111","commit",90.9090909090909,3.53431158366632,1,100
"2112","commitment",91.9191919191919,3.18416396550195,1,100
"2113","committed",87.8787878787879,3.37028814634842,1,100
"2114","committee",95,2.78739054787017,0,100
"2115","common",93,3.80878668335412,0,100
"2116","commons",78.8888888888889,3.64766066541485,10,100
"2117","common sense",77.5510204081633,3.94324717939683,2,100
"2118","commune",86.3157894736842,3.74372965952753,5,100
"2119","communicate",95,2.25939549571175,0,100
"2120","communication",98.9795918367347,3.22321729665595,2,100
"2121","communion",88.8888888888889,3.03048911459489,1,100
"2122","communism",85.5670103092783,3.14155739888745,3,100
"2123","communist",84.8484848484848,3.1121591595336,1,100
"2124","community",97,3.40821380894948,0,100
"2125","commute",96.969696969697,2.69114537499208,1,100
"2126","compact",98.989898989899,2.18445638796083,1,100
"2127","companion",95.959595959596,1.91580424549643,1,100
"2128","companionship",96,3.01839708202915,0,100
"2129","company",84,3.49511857363453,0,100
"2130","comparative",84.6938775510204,3.63222094593454,2,100
"2131","compare",87.5,3.03634079141171,4,100
"2132","comparison",90.3225806451613,3.69637464619999,7,100
"2133","compartment",89.8989898989899,3.20876037367556,1,100
"2134","compass",96.9387755102041,2.541677523187,2,100
"2135","compassion",97.979797979798,2.98632479535092,1,100
"2136","compassionate",95.8762886597938,2.90005039244167,3,100
"2137","compatible",80.4123711340206,4.01823310686111,3,100
"2138","compel",91.1111111111111,3.02589505353659,10,100
"2139","compelled",81.25,2.84923550817606,4,100
"2140","compensation",96.8421052631579,2.35135553360784,5,100
"2141","compete",92.8571428571429,3.40013869154858,2,100
"2142","competence",95,3.39158200657661,0,100
"2143","competent",97.9166666666667,2.94782171136194,4,100
"2144","competition",91.9191919191919,3.49658866470029,1,100
"2145","competitive",93,3.57053703847192,0,100
"2146","competitor",94.9494949494949,3.55876595886816,1,100
"2147","compile",93.8144329896907,3.45158542264243,3,100
"2148","complain",92.7835051546392,3.31784644426178,3,100
"2149","complaint",84.8484848484848,3.92886877213083,1,100
"2150","complete",97,2.63629740875471,0,100
"2151","completed",98,1.53219148047873,0,100
"2152","completely",93.8775510204082,2.76221216839291,2,100
"2153","completion",94.9494949494949,2.77148723973353,1,100
"2154","complex",95.9183673469388,3.0745375682862,2,100
"2155","compliant",80.6451612903226,3.82045504877777,7,100
"2156","complicated",84.8484848484848,3.10952530027683,1,100
"2157","complication",92,3.25233079037743,0,100
"2158","compliment",93,3.29370001544689,0,100
"2159","comply",89.3617021276596,3.26883981063608,6,100
"2160","component",98.9795918367347,1.92608876813941,2,100
"2161","components",93,2.30175031532413,0,100
"2162","compose",99,2.16136794756662,0,100
"2163","composer",83.8383838383838,2.37105310753288,1,100
"2164","composition",98,2.86050148495991,0,100
"2165","compost",93.9393939393939,3.48705970856089,1,100
"2166","composure",84.9462365591398,3.16799496968823,7,100
"2167","compound",94.8453608247423,3.54229567942799,3,100
"2168","comprehend",98,1.03023416019299,0,100
"2169","comprehension",97.979797979798,1.72754515648665,1,100
"2170","comprehensive",91.7525773195876,3.13562298655368,3,100
"2171","compress",94,3.39320519486213,0,100
"2172","compromise",91.7525773195876,3.91226789989912,3,100
"2173","compulsion",95.8333333333333,3.25732073601402,4,100
"2174","compulsive",91.8367346938776,2.92287326030698,2,100
"2175","compulsory",89.8989898989899,3.20537858919219,1,100
"2176","compute",87,2.95858294724882,0,100
"2177","computer",93.8775510204082,3.84118861614025,2,100
"2178","computing",80.4123711340206,3.37543640664608,3,100
"2179","comrade",95,1.98686770388176,0,100
"2180","con",89.7959183673469,3.01907125520492,2,100
"2181","concave",93.5483870967742,2.90130832655687,7,100
"2182","conceal",99,1.58618572360956,0,100
"2183","concealed",91.8367346938776,1.29612918964894,2,100
"2184","concede",97.8723404255319,3.08254641178312,6,100
"2185","conceit",85.7142857142857,3.8109500006955,16,100
"2186","conceited",91.0112359550562,3.2141216005055,11,100
"2187","conceive",89.3617021276596,3.0675612338247,6,100
"2188","concentrate",90.8163265306122,2.84771202517264,2,100
"2189","concentrated",91,3.51594984265993,0,100
"2190","concentration",91.9191919191919,3.28234256373473,1,100
"2191","concept",98.9690721649485,1.78376718169404,3,100
"2192","conception",95,2.96483676565883,0,100
"2193","concern",98.9795918367347,2.32440255356644,2,100
"2194","concerned",94.9494949494949,2.29764968639241,1,100
"2195","concerning",89.3617021276596,3.06873494285241,6,100
"2196","concert",90,2.58640999649147,0,100
"2197","concise",96.8085106382979,2.77293905942715,6,100
"2198","conclude",94,2.33455805842339,0,100
"2199","conclusion",96,2.07285764333551,0,100
"2200","concoction",96.8421052631579,2.61043344805621,5,100
"2201","concrete",95.959595959596,3.25703938927353,1,100
"2202","concur",97.8494623655914,1.19181939324577,7,100
"2203","condemn",86.734693877551,3.85549777385936,2,100
"2204","condensation",97,2.38709922940992,0,100
"2205","condescending",64.1304347826087,3.71687312924569,8,100
"2206","condiment",95.6043956043956,2.59445697810296,9,100
"2207","condiments",89.8989898989899,2.58270614945227,1,100
"2208","condition",93.75,3.61650990331184,4,100
"2209","conditional",82.9787234042553,3.90780557907116,6,100
"2210","conditioner",94,1.64112680807788,0,100
"2211","conditions",86,3.42816262388391,0,100
"2212","condo",92.6315789473684,2.91990655705544,5,100
"2213","condom",93,2.17322057914994,0,100
"2214","conduct",93.6842105263158,2.98978800041765,5,100
"2215","conductor",88.8888888888889,2.8026420746603,1,100
"2216","cone",95.959595959596,2.37880190818706,1,100
"2217","confer",89.6551724137931,3.10911738202383,13,100
"2218","conference",91,2.76772801679879,0,100
"2219","confess",89.8989898989899,3.51217091080673,1,100
"2220","confession",92,3.30184927302009,0,100
"2221","confetti",88.8888888888889,2.6291395500859,1,100
"2222","confidant",91.9191919191919,3.49077414770372,1,100
"2223","confide",96.9387755102041,2.43909532315788,2,100
"2224","confidence",88.4210526315789,3.97678747369188,5,100
"2225","confident",93.9393939393939,3.49926132598358,1,100
"2226","confidential",94,2.05735134689713,0,100
"2227","configure",82.8282828282828,3.63901614538034,1,100
"2228","confine",88.7755102040816,3.40396635871131,2,100
"2229","confined",76.8421052631579,3.45637215832298,5,100
"2230","confinement",91.7525773195876,3.09413824363701,3,100
"2231","confirm",92.8571428571429,3.06474167757335,2,100
"2232","confirmation",87.7551020408163,3.53954265558626,2,100
"2233","conflict",97.9591836734694,2.71091926231358,2,100
"2234","conform",81.6326530612245,4.00834125720395,2,100
"2235","conformity",76.3440860215054,3.7419653742915,7,100
"2236","confound",84.9462365591398,2.41821855973402,7,100
"2237","confront",92.8571428571429,3.37542755198486,2,100
"2238","confrontation",96.9387755102041,3.10951219656504,2,100
"2239","confuse",77.7777777777778,4.12861646097958,1,100
"2240","confused",78.5714285714286,3.99519769745558,2,100
"2241","confusing",74.7474747474748,4.08405530317579,1,100
"2242","confusion",78.5714285714286,4.12162139863623,2,100
"2243","congested",90.8163265306122,2.99901244875041,2,100
"2244","congestion",85.7142857142857,3.44078824291401,9,100
"2245","conglomerate",81.1111111111111,3.56357174706108,10,100
"2246","congratulate",92.9292929292929,3.78618424462415,1,100
"2247","congratulations",85,3.49681246169422,0,100
"2248","congregation",96.9387755102041,1.76432153552089,2,100
"2249","congress",83.5051546391753,3.90088125700218,3,100
"2250","conjoined",82.9787234042553,2.0583246411236,6,100
"2251","conjunction",91.0112359550562,3.02588681170284,11,100
"2252","connect",95,3.17796590287828,0,100
"2253","connected",87,3.47779954767305,0,100
"2254","connection",90.625,3.7870938064399,4,100
"2255","connotation",83.1460674157303,2.98128874436505,11,100
"2256","conquer",86,3.53964510926661,0,100
"2257","conquest",76.530612244898,3.79053752631294,2,100
"2258","conquistador",70.1149425287356,2.44300919319369,13,100
"2259","conscience",95.9183673469388,3.65352913853937,2,100
"2260","conscientious",96.7741935483871,3.63749339915227,7,100
"2261","conscious",97.9591836734694,2.62973177749727,2,100
"2262","consciousness",93.9393939393939,2.96343099934598,1,100
"2263","consensus",94.8453608247423,2.10151662114703,3,100
"2264","consent",96.969696969697,3.28931812630465,1,100
"2265","consequence",92.5531914893617,3.43818657158521,6,100
"2266","conservation",90.8163265306122,3.66744732215313,2,100
"2267","conservative",87.8787878787879,3.40775190311324,1,100
"2268","conserve",95.959595959596,2.4706384949041,1,100
"2269","consider",88.8888888888889,2.49372511365488,1,100
"2270","considerate",96.969696969697,2.58140680914736,1,100
"2271","consideration",85.8585858585859,3.36566004124497,1,100
"2272","consistent",90.8163265306122,3.49208117374537,2,100
"2273","console",93.9393939393939,3.58817747596499,1,100
"2274","consonant",93.8775510204082,2.0656405232334,2,100
"2275","conspiracy",87,2.97649265717325,0,100
"2276","constant",88.7755102040816,3.76845470984273,2,100
"2277","constellation",90,1.5430231279473,0,100
"2278","constipation",87.5,3.26892941738309,4,100
"2279","constitution",77.7777777777778,3.47177043252251,1,100
"2280","constrict",91.5789473684211,2.83816472416017,5,100
"2281","constrictor",94.5652173913043,1.49959388052536,8,100
"2282","construct",94.9494949494949,2.35492747202941,1,100
"2283","construction",95.9183673469388,2.65482489618341,2,100
"2284","constructive",96.969696969697,2.62722167617323,1,100
"2285","consult",90,3.38868733227954,0,100
"2286","consume",97,1.6993635597273,0,100
"2287","consumer",91,3.32854511773224,0,100
"2288","consumerism",94,3.47047100385266,0,100
"2289","consumption",88.8888888888889,2.87475391125016,1,100
"2290","contact",98,3.19589676087485,0,100
"2291","contacts",89.7959183673469,2.48739884459312,2,100
"2292","contagious",88.8888888888889,2.85953832239808,1,100
"2293","contain",93.9393939393939,3.01480457135406,1,100
"2294","container",93.9393939393939,3.04112235838261,1,100
"2295","contaminate",90.9090909090909,3.394952290628,1,100
"2296","contemporary",91.7525773195876,2.65906979800242,3,100
"2297","contempt",89.247311827957,3.17467141319767,7,100
"2298","content",91.7525773195876,3.25264127861827,3,100
"2299","contentment",97,2.14910777847324,0,100
"2300","contents",86,2.89860036504336,0,100
"2301","contest",91.8367346938776,3.02730300281241,2,100
"2302","context",93.6170212765958,3.69658860313696,6,100
"2303","continent",80.8080808080808,3.19461750584351,1,100
"2304","continental",80,3.40061464307321,0,100
"2305","continue",92.8571428571429,3.4390589046692,2,100
"2306","continuing",86.8686868686869,3.45579876390376,1,100
"2307","continuous",86.734693877551,3.6716209909555,2,100
"2308","contra",79.7619047619048,2.93830433640492,16,100
"2309","contraband",81.7204301075269,2.70028119983322,7,100
"2310","contraception",96.969696969697,2.91864516607251,1,100
"2311","contraceptive",91.8367346938776,2.82015956520418,2,100
"2312","contract",94,3.34244502615849,0,100
"2313","contractor",89.8989898989899,3.25688643256412,1,100
"2314","contradict",89.7959183673469,3.47615722037935,2,100
"2315","contradictory",84.5360824742268,3.28073729536967,3,100
"2316","contraption",79.3814432989691,3.38583120303133,3,100
"2317","contrary",90.4255319148936,3.04400775222769,6,100
"2318","contrast",96.9072164948454,3.11209876006031,3,100
"2319","contribute",96,2.80203025159173,0,100
"2320","contribution",94.9494949494949,3.12293046735422,1,100
"2321","control",93.9393939393939,3.81256995379326,1,100
"2322","controller",89.8989898989899,3.65038857799972,1,100
"2323","controls",81,3.88715305760652,0,100
"2324","controversial",82,3.98462471450601,0,100
"2325","controversy",87.8787878787879,3.64967015942373,1,100
"2326","conundrum",91.2087912087912,2.76176810237568,9,100
"2327","convenience",95.9183673469388,1.93413047442649,2,100
"2328","convenient",93.9393939393939,2.39953782229878,1,100
"2329","convent",97.8723404255319,1.69169895787496,6,100
"2330","conventional",90,3.0659412984388,0,100
"2331","conversation",91.8367346938776,2.24067145387273,2,100
"2332","converse",92.9292929292929,2.22775652213166,1,100
"2333","convert",89.8989898989899,2.79448608421852,1,100
"2334","convex",91.4893617021277,2.53244449416399,6,100
"2335","convey",89.247311827957,3.53460007664972,7,100
"2336","convict",97,2.84504658262817,0,100
"2337","conviction",91.7525773195876,3.20322244991948,3,100
"2338","convince",94.7916666666667,3.36140614914675,4,100
"2339","convinced",78,3.83175978338778,0,100
"2340","convincing",85,3.37024990650298,0,100
"2341","cook",95,3.23950743641144,0,100
"2342","cookbook",93,2.92804637878862,0,100
"2343","cooked",90,3.43750317620605,0,100
"2344","cooker",90.4255319148936,2.81908955746359,6,100
"2345","cookie",83,3.18882243684842,0,100
"2346","cookies",85.8585858585859,3.39479064320019,1,100
"2347","cooking",94,3.39780760286467,0,100
"2348","cookout",92.1348314606742,2.79726547364103,11,100
"2349","cool",94,3.68489145619708,0,100
"2350","cooler",93,3.21085409349951,0,100
