src,tgt,wt
chair,footstool,76
chair,stool,100
chair,lap,2
chair,recline,24
chair,lounge,2
chair,ottoman,19
chair,recliner,100
chair,rocker,60
chair,rocking,76
chair,rocking chair,81
chair,seating,96
chair,sitting,81
chair,stand up,20
furniture,couch,99
furniture,table,100
furniture,bed,21
furniture,wooden,56
furniture,wood,10
furniture,bedroom,64
furniture,bench,6
furniture,shelf,26
furniture,chest,4
furniture,polish,56
furniture,bunk,20
furniture,bureau,5
furniture,cabinet,100
furniture,drawer,19
furniture,maple,24
furniture,woodworker,4
furniture,woodworking,17
furniture,room,24
furniture,desk,6
furniture,dresser,100
furniture,coaster,25
furniture,sofa,95
furniture,patio,55
furniture,duster,4
furniture,footstool,98
furniture,stool,75
furniture,joiner,70
furniture,lacquer,4
furniture,living room,100
furniture,movable,15
furniture,ottoman,100
furniture,parlor,41
furniture,rocking,4
furniture,rocking chair,98
furniture,shaker,55
furniture,seating,75
furniture,swedish,24
furniture,walnut,4
furniture,wicker,100
armed,soldier,75
armed,defend,4
armed,rifle,20
armed,defense,2
armed,combat,55
armed,fight,15
armed forces,combat,25
armed forces,infantry,55
armed forces,soldier,5
armed forces,defense,24
armed forces,war,15
armor,protection,100
armor,shield,100
armor,knight,100
armor,exoskeleton,61
protection,safety,71
protection,security,92
protection,shield,91
protection,safeguard,29
protection,insurance,95
protection,preservation,70
protection,defend,8
protection,police,15
protection,refuge,26
protection,shelter,43
protection,barrier,36
protection,wall,8
protection,helmet,25
protection,bumper,4
protection,fortress,24
protection,roof,20
protection,coating,79
protection,cocoon,15
protection,condom,100
protection,conservation,85
protection,copyright,4
protection,covering,4
protection,custody,24
protection,defense,39
protection,rubber,7
protection,exoskeleton,15
protection,padding,21
protection,fort,15
protection,goggles,15
protection,immunity,100
protection,lab coat,2
protection,ozone,16
protection,umbrella,85
protection,prevention,75
protection,raincoat,17
protection,sunscreen,100
protection,vest,15
protection,ward,21
protection,warranty,4
protection,windscreen,4
shield,defense,75
shield,guard,23
shield,knight,56
shield,protect,100
shield,warrior,20
shield,battle,55
shield,cover,73
shield,hiding,4
shield,protected,15
shield,covering,20
shield,defend,95
shield,safeguard,30
shield,defender,4
shield,protector,81
armpit,sweat,100
armpit,underarm,40
armpit,deodorant,96
armpit,hair,55
armpit,hygiene,8
sweat,effort,20
sweat,perspiration,100
sweat,perspire,100
sweat,exertion,44
sweat,hot,71
sweat,toil,20
sweat,heat,4
sweat,moisture,4
sweat,pant,6
sweat,hotter,24
army,infantry,61
army,soldier,95
army,battle,5
army,tank,55
army,combat,6
army,troop,52
army,artillery,55
army,war,67
army,bazooka,55
army,brigade,5
army,force,22
army,bugle,5
army,squad,21
army,colonel,39
army,corp,80
army,corporal,36
army,defense,40
army,rifle,43
army,martial,8
army,khaki,28
army,legion,100
army,lieutenant,41
army,marching,81
army,marine,22
army,medic,20
army,veteran,19
army,platoon,24
army,recruit,4
army,sergeant,21
army,warfare,19
infantry,soldier,3
infantry,troop,41
soldier,troop,40
soldier,warrior,21
soldier,war,88
soldier,platoon,100
soldier,battle,94
soldier,combat,25
soldier,artillery,55
soldier,fighter,100
soldier,canteen,55
soldier,private,15
soldier,corp,72
soldier,corporal,28
soldier,crusader,39
soldier,guard,75
soldier,trench,15
soldier,martial,70
soldier,legion,81
soldier,marching,96
soldier,marine,50
soldier,nutcracker,71
soldier,veteran,100
soldier,raider,75
soldier,sentry,60
soldier,sergeant,15
soldier,warfare,55
aroma,fragrance,100
aroma,fragrant,80
aroma,perfume,84
aroma,scent,100
aroma,odor,73
aroma,cologne,55
aroma,aromatic,4
aroma,scented,100
aroma,cumin,20
aroma,flavor,20
aroma,flavoring,83
aroma,vanilla,15
aroma,incense,100
aroma,minty,3
aroma,musk,24
aroma,rosemary,20
aroma,stench,20
aroma,smelt,56
aroma,thyme,78
fragrance,scent,100
fragrance,perfume,74
fragrance,odor,59
fragrance,aromatic,55
fragrance,bouquet,4
fragrance,scented,5
fragrance,cologne,23
fragrance,deodorant,100
fragrance,incense,100
fragrance,musk,20
fragrance,musky,59
fragrant,aromatic,41
fragrant,flower,4
fragrant,scent,84
fragrant,floral,15
fragrant,scented,94
fragrant,perfume,84
fragrant,bouquet,55
fragrant,cedar,20
fragrant,flowery,26
fragrant,lavender,100
fragrant,lilac,76
fragrant,lily,24
fragrant,musky,21
fragrant,odorous,16
fragrant,orchid,56
fragrant,rosemary,5
aromatic,perfume,72
aromatic,scent,75
aromatic,herb,24
aromatic,flavorful,56
perfume,scent,63
perfume,cologne,100
perfume,scented,100
perfume,odor,26
perfume,incense,75
perfume,musk,79
perfume,musky,20
perfume,odorous,4
scent,odor,29
scent,candle,11
scent,cologne,100
scent,flavor,4
scent,incense,25
scent,musk,20
scent,musky,79
scent,sniff,40
scent,smelt,57
scent,stink,20
circle,ring,89
circle,sphere,56
circle,wheel,32
circle,cycle,68
circle,hoop,96
circle,rotate,55
circle,rim,70
circle,diameter,100
circle,radius,100
circle,clockwise,55
circle,disc,40
circle,spin,5
circle,donut,13
circle,dot,49
circle,surround,19
circle,g,56
circle,o,45
circle,loop,100
circle,orbit,15
circle,revolve,75
circle,oval,39
circle,pi,99
circle,rotund,55
circle,wreath,4
encompass,embrace,79
encompass,contain,21
encompass,cover,24
encompass,surround,81
encompass,wrap,55
encompass,surrounding,9
excite,arouse,100
excite,stimulate,64
excite,thrill,55
excite,stir up,4
excite,energize,56
excite,delight,4
excite,rouse,20
excite,stimulus,15
sexual,gender,80
sexual,intimate,83
sexual,intimacy,16
sexual,erotic,24
sexual,behavior,19
sexual,reproduction,56
sexual,reproductive,20
sexual,orgasm,2
sexual,ejaculation,19
sexual,sensual,3
sexual,horny,94
sexual,intercourse,95
sexual,masturbation,55
sexual,promiscuous,4
sexual,rapist,15
arouse,stimulate,96
arouse,ignite,15
arouse,stimulus,6
stimulate,encourage,60
stimulate,energize,21
stimulate,inspire,15
stimulate,motivate,94
stimulate,awaken,15
stimulate,prompt,9
stimulate,vibrator,94
arrange,organize,100
arrange,prepare,56
arrange,tidy,55
arrange,set,99
arrange,order,15
arrange,categorize,15
arrange,classify,19
arrange,sort,95
arrange,compose,95
arrange,configure,99
arrange,line up,78
arrange,set up,4
arrange,situate,24
organize,tidy,24
organize,systematic,23
organize,coordinated,22
organize,array,4
organize,list,95
organize,binder,26
organize,folder,4
organize,bookcase,100
organize,cleaning,75
organize,cabinet,55
organize,drawer,50
organize,calender,24
organize,order,25
organize,catalog,16
organize,categorize,85
organize,classify,61
organize,sort,96
organize,classification,85
organize,clean up,100
organize,paper clip,78
organize,clipboard,96
organize,closet,44
organize,dresser,21
organize,cluster,4
organize,prepare,61
organize,cupboard,55
organize,database,15
organize,spreadsheet,60
organize,file,3
organize,planning,99
organize,format,4
organize,grid,20
organize,stable,2
organize,hanger,60
organize,pile,24
organize,preparation,37
organize,line up,25
organize,planner,9
organize,pantry,61
organize,paperclip,77
organize,paperwork,2
organize,stack,43
organize,scheme,70
organize,put together,20
organize,rack,85
organize,set,23
organize,rearrange,24
organize,timetable,55
organize,scramble,4
organize,set up,58
organize,stapler,95
organize,straighten,95
array,collection,91
array,list,80
array,lineup,20
array,grid,55
array,order,15
array,matrix,75
collection,gathering,39
collection,museum,20
collection,assemble,56
collection,accumulation,28
collection,aggregation,4
collection,compilation,20
collection,exhibit,15
collection,assembly,5
collection,group,61
collection,doll,2
collection,hat,4
collection,bunch,92
collection,coin,10
collection,ensemble,64
collection,shell,52
collection,cluster,60
collection,item,4
collection,stamp,31
collection,variety,20
collection,gem,41
collection,picture,11
collection,thing,24
collection,portfolio,96
collection,seashell,23
list,inventory,29
list,enumerate,5
list,catalog,100
list,item,55
list,note,20
list,index,85
list,point,10
list,bibliography,8
list,register,99
list,grocery,3
arrest,detain,85
arrest,police,15
arrest,capture,61
arrest,charge,4
arrest,handcuff,100
arrest,incarcerate,20
arrest,restrain,4
arrest,law,4
arrest,crime,15
arrest,criminal,15
arrest,cop,8
arrest,suspect,15
detain,hold,100
detain,restrain,98
detain,imprison,81
detain,confine,70
detain,arrested,16
detain,prisoner,4
police,law,96
police,officer,95
police,crime,29
police,uniform,36
police,authority,56
police,protect,4
police,arrested,4
police,badge,79
police,baton,19
police,busted,9
police,chief,4
police,cop,63
police,siren,55
police,fugitive,4
police,handcuff,100
police,handgun,4
police,holster,39
police,interrogation,4
police,interrogate,59
police,patrol,100
police,ranger,4
police,sergeant,5
arrested,detained,84
arrested,apprehended,56
arrested,charged,20
arrested,custody,4
arrested,jailed,21
arrested,jail,20
arrested,captured,55
arrested,crime,4
arrested,bust,8
arrested,busted,95
arrival,come,100
arrival,welcome,4
arrival,destination,21
arrival,visitor,4
arrival,doorstep,4
arrival,landing,25
come,arrives,45
come,go,35
come,appears,11
come,meet,12
come,visit,25
come,happens,11
come,easy,4
come,return,24
come,arriving,16
come,show up,59
depart,exit,96
depart,go,92
depart,journey,4
depart,arriving,4
depart,away,100
depart,bye,74
depart,goodbye,76
depart,take away,4
depart,deviate,55
depart,embark,96
depart,evacuate,64
depart,exodus,8
depart,flew,83
depart,forth,4
depart,out,15
depart,quit,79
depart,go away,100
depart,go off,4
depart,going,5
depart,leaving,94
depart,left,68
depart,move on,15
depart,off,4
depart,withdraw,6
depart,take off,100
depart,turn away,63
depart,vacancy,15
depart,vacate,100
arriving,coming,95
arriving,reaching,76
arriving,journey,4
arriving,entering,20
arriving,destination,4
approaching,coming,95
approaching,looming,39
coming,begin,4
coming,future,75
coming,reaching,19
arrogance,conceit,99
arrogance,haughty,5
arrogance,ego,60
arrogance,pompous,5
arrogance,pride,99
arrogance,vanity,35
arrogance,haughtiness,35
arrogance,boast,20
arrogance,bravado,60
arrogance,superiority,95
arrogance,hubris,100
conceit,pride,100
conceit,vanity,100
conceit,ego,4
conceit,self-importance,36
conceit,arrogant,19
conceit,boast,55
conceit,vain,4
conceit,superiority,5
conceit,hubris,40
haughty,arrogant,100
haughty,conceited,99
haughty,disdainful,2
haughty,proud,99
haughty,pride,21
haughty,condescending,55
haughty,snob,16
haughty,snobbish,63
haughty,snobby,4
haughty,snooty,85
haughty,uppity,100
arrogant,conceited,81
arrogant,pride,19
arrogant,egotistical,96
arrogant,prideful,21
arrogant,proud,64
arrogant,pompous,100
arrogant,ego,4
arrogant,rude,15
arrogant,jerk,2
arrogant,brag,56
arrogant,boastful,79
arrogant,bossy,15
arrogant,braggart,55
arrogant,cocky,100
arrogant,vain,83
arrogant,condescending,45
arrogant,egocentric,91
arrogant,narcissistic,15
arrogant,egoistic,26
arrogant,elitist,96
arrogant,snob,76
arrogant,snobbish,76
arrogant,pretentious,100
arrogant,smarta,76
arrogant,smirk,56
arrogant,smug,100
arrogant,snide,4
arrogant,snobby,78
arrogant,snooty,94
arrogant,uppity,100
arrogant,snotty,15
arrogant,stuck-up,100
arrogant,stud,20
conceited,vain,96
conceited,egotistical,99
conceited,narcissistic,76
conceited,boast,2
conceited,boastful,44
conceited,braggart,89
conceited,egocentric,55
conceited,egoistic,24
conceited,snob,55
conceited,pompous,79
conceited,pretentious,96
conceited,smarta,15
conceited,smug,100
conceited,snobby,22
conceited,snooty,15
conceited,uppity,100
conceited,stuck-up,100
pride,ego,99
pride,self-importance,20
pride,vanity,99
pride,confidence,55
pride,boast,20
pride,brag,19
pride,braggart,6
pride,dignity,44
pride,superiority,100
pride,patriotic,9
pride,gay,85
pride,homosexual,60
pride,hubris,85
pride,humility,59
pride,lesbian,20
pride,nationalism,100
pride,patriotism,75
pride,nationalist,79
pride,peacock,20
arrow,dart,96
arrow,quiver,76
arrow,pierce,77
arrow,direction,2
arrow,crossbow,99
arrow,cupid,100
arrow,pointed,4
arrow,pointer,55
arrow,vector,77
dart,throw,100
dart,frisk,15
projectile,launch,100
projectile,trajectory,4
projectile,missile,96
projectile,motion,4
projectile,catapult,45
projectile,sling,70
projectile,slingshot,91
projectile,spit,5
projectile,torpedo,4
quiver,shake,80
quiver,tremble,99
quiver,shiver,21
quiver,vibrate,4
quiver,tremor,55
quiver,flutter,19
quiver,jeep,4
quiver,shaker,20
quiver,shaking,20
quiver,shudder,24
arsenic,murder,15
arsenic,toxic,61
arsenic,toxin,24
arsenic,lethal,20
paint,brush,76
paint,create,20
paint,wall,6
paint,artwork,74
paint,medium,4
paint,canvas,30
paint,artist,16
paint,draw,21
paint,drawing,43
paint,coating,85
paint,colored,90
paint,easel,60
paint,graffiti,59
paint,stroke,38
paint,lacquer,25
paint,varnish,20
paint,stencil,91
paint,studio,26
paint,y,4
painting,brush,41
painting,gallery,76
painting,oil,12
painting,canvas,51
painting,create,13
painting,museum,36
painting,watercolor,12
painting,artist,20
painting,artwork,80
painting,picture,17
painting,drawn,55
painting,easel,40
painting,stroke,10
painting,landscape,24
painting,portrait,100
painting,studio,9
artery,vein,100
artery,circulation,20
artery,blockage,8
vein,blood vessel,15
vein,circulatory,60
vein,vascular,5
vein,circulation,15
vein,mine,6
arthritis,inflammation,99
arthur,king,85
arthur,legend,100
arthur,literature,15
arthur,knight,20
arthur,camelot,9
king,crown,95
king,monarch,55
king,monarchy,79
king,queen,55
king,royalty,80
king,ruler,24
king,prince,75
king,power,27
king,sovereign,74
king,castle,4
king,royal,20
king,pharaoh,95
king,reign,56
king,majesty,55
legend,myth,100
legend,hero,84
legend,tale,51
legend,link,12
legend,fairytale,69
legend,superstition,24
legend,dragon,26
legend,mythical,55
legend,fairy,4
legend,elvis,20
legend,fable,100
legend,fairy tales,75
legend,folklore,96
legend,mythology,100
legend,grail,90
legend,lore,100
legend,robin hood,95
legend,saga,100
legend,troll,5
artichoke,vegetable,100
artichoke,thistle,100
artichoke,edible,72
artichoke,green,4
vegetable,carrot,100
vegetable,produce,2
vegetable,salad,30
vegetable,tomato,99
vegetable,broccoli,100
vegetable,potato,56
vegetable,lettuce,100
vegetable,spinach,100
vegetable,green,52
vegetable,soup,29
vegetable,cucumber,100
vegetable,asparagus,100
vegetable,aubergine,100
vegetable,chop,2
vegetable,garden,60
vegetable,bean,56
vegetable,legume,100
vegetable,beeswax,55
vegetable,beet,43
vegetable,beetroot,45
vegetable,befuddled,55
vegetable,boiled,20
vegetable,cabbage,100
vegetable,cauliflower,100
vegetable,celery,99
vegetable,pepper,95
vegetable,corn,17
vegetable,pickle,12
vegetable,eggplant,100
vegetable,endive,100
vegetable,onion,89
vegetable,gherkin,95
vegetable,grilled,18
vegetable,nutritious,35
vegetable,leek,100
vegetable,mash,20
vegetable,mashed,15
vegetable,paprika,3
vegetable,parsnip,100
vegetable,pea,100
vegetable,peeler,99
vegetable,pumpkin,99
vegetable,radish,100
vegetable,rhubarb,84
vegetable,salad dressing,4
vegetable,soy,70
vegetable,tofu,4
vegetable,squash,99
vegetable,spud,63
vegetable,stew,45
vegetable,turnip,100
vegetable,watercress,45
vegetable,yam,99
vegetable,zucchini,100
essay,writing,100
essay,composition,5
essay,literature,75
essay,paper,91
essay,thesis,9
essay,literary,74
essay,student,8
essay,dissertation,25
essay,paragraph,20
newspaper,journal,2
newspaper,journalism,46
newspaper,medium,49
newspaper,print,60
newspaper,press,38
newspaper,ink,10
newspaper,publication,76
newspaper,black and white,9
newspaper,page,9
newspaper,bulletin,20
newspaper,editorial,100
newspaper,tribune,100
publication,book,95
publication,magazine,34
publication,author,15
publication,print,16
publication,writing,4
publication,news,4
publication,medium,25
publication,page,11
publication,editor,20
publication,editorial,35
publication,newsletter,29
publication,tribune,56
articulate,eloquent,100
