src,tgt,wt
not,fake,2
not,unused,2
not,inverse,2
not,equal,2
not,exclude,3
not,barely,2
not,so,2
not,unable,7
not,it,5
not,contra,3
not,untrue,3
not,contrary,5
not,incorrect,3
not,oh,4
not,deny,2
not,despite,3
not,did,21
not,disallow,2
not,unlike,3
not,doe,23
not,neither,16
not,except,36
not,included,2
not,n,6
not,slightly,2
not,negate,12
not,nog,15
not,non,30
not,rather,24
not,seen,2
not,such,5
positively,affirmative,2
positively,encouraging,16
positively,friendly,4
positively,goodness,2
positively,happiness,7
positively,hopeful,32
positively,motivation,3
positively,optimism,8
positively,optimistic,55
positively,optimistically,2
positively,hopefulness,2
positively,confident,3
positively,pleased,2
positively,cheerful,2
stunning,beauty,31
stunning,breathtaking,70
stunning,captivating,48
stunning,gorgeous,64
stunning,landscape,4
stunning,magnificent,18
stunning,natural,4
stunning,picturesque,3
stunning,sunset,4
stunning,vibrant,2
stunning,enchanting,2
stunning,marvelous,4
stunning,picture,2
stunning,view,4
stunning,colorful,2
stunning,mesmerizing,6
stunning,scenic,3
stunning,impressive,17
stunning,admire,7
stunning,attractive,8
stunning,remarkable,7
stunning,look,3
stunning,alp,2
stunning,astound,3
stunning,wow,8
stunning,astounding,8
stunning,surprising,2
stunning,shocking,8
stunning,stun,22
stunning,stupendous,6
stunning,awe,10
stunning,superb,5
stunning,glamorous,21
stunning,sexy,2
stunning,good-looking,6
stunning,exceptional,3
stunning,glorious,3
stunning,fabulous,14
stunning,flawless,4
stunning,splendid,13
stunning,impress,4
stunning,spectacular,8
stunning,sublime,4
surely,agree,3
surely,certain,6
surely,confident,18
surely,doubt,2
surely,likely,11
surely,possibly,2
surely,probably,2
surely,promise,7
surely,true,5
surely,undoubtedly,12
surely,hopeful,14
surely,assuredly,2
surely,confidently,15
surely,of course,11
surely,trustworthy,4
surely,possible,4
surely,perhaps,5
surely,may,2
surely,optimistic,3
surely,doubtless,6
surely,eventually,2
surely,for sure,2
terrible,awful,70
terrible,bad,42
terrible,darkness,5
terrible,fearful,9
terrible,horrible,20
terrible,horrific,3
terrible,horror,47
terrible,nightmarish,2
terrible,pain,11
terrible,scary,17
terrible,dark,3
terrible,dreadful,18
terrible,frightening,4
terrible,nightmare,3
terrible,sad,3
terrible,disaster,2
terrible,dread,6
terrible,terrific,2
terrible,horrendous,57
terrible,unacceptable,5
terrible,evil,4
terrible,misery,5
terrible,suck,9
terrible,really,2
terrible,aghast,6
terrible,horrified,6
terrible,very,2
terrible,too,3
terrible,shocking,2
terrible,worse,52
terrible,badly,28
terrible,poorly,6
terrible,shitty,44
terrible,nasty,2
terrible,blah,2
terrible,extremely,32
terrible,ugly,7
terrible,bugger,4
terrible,lousy,28
terrible,lame,5
terrible,sickening,2
terrible,crappy,55
terrible,crummy,49
terrible,darn,2
terrible,despicable,4
terrible,horrid,28
terrible,least,4
terrible,hideous,8
terrible,inept,2
terrible,worst,59
terrible,traumatic,4
terrible,worsen,2
totally,random,7
totally,randomly,2
totally,unacceptable,2
totally,unbelievable,2
totally,wrong,2
totally,utterly,52
totally,entirely,37
totally,totality,2
totally,insane,3
totally,fresh,2
totally,confusing,2
totally,fully,22
totally,unexpectedly,2
totally,full,5
totally,yeah,2
totally,wholly,24
true,boolean,19
true,false,43
true,logic,4
true,maybe,3
true,affirmative,6
true,correct,27
true,fact,5
true,valid,23
true,acceptable,2
true,accepted,5
true,actual,10
true,factual,3
true,real,6
true,actually,3
true,honestly,2
true,indeed,35
true,really,5
true,truly,2
true,optional,12
true,always,55
true,likely,4
true,sincere,2
true,sincerely,5
true,apparent,3
true,confirm,2
true,verify,11
true,assert,34
true,make up,2
true,authentic,8
true,genuine,8
true,definite,3
true,probably,6
true,validate,6
true,check,2
true,easily,2
true,obviously,5
true,contradict,2
true,untrue,3
true,doubtless,16
true,yeah,2
true,for sure,2
true,in fact,4
true,negate,3
true,supposed,2
unquestionable,doubtless,4
unquestionably,doubtless,2
wonderful,beauty,13
wonderful,breathtaking,3
wonderful,delightful,14
wonderful,gorgeous,3
wonderful,happiness,4
wonderful,joy,5
wonderful,joyful,18
wonderful,magic,6
wonderful,memory,2
wonderful,pleasant,4
wonderful,awesome,10
wonderful,lovely,4
wonderful,amazed,2
wonderful,inspiring,5
wonderful,magical,7
wonderful,magnificent,4
wonderful,marvelous,35
wonderful,perfect,7
wonderful,enchanting,4
wonderful,excellent,4
wonderful,really,9
wonderful,impressive,2
wonderful,remarkable,3
wonderful,best,2
wonderful,very,12
wonderful,astound,6
wonderful,wow,21
wonderful,astounding,7
wonderful,ideal,20
wonderful,astonishing,7
wonderful,awe,4
wonderful,superb,20
wonderful,extremely,2
wonderful,glorious,2
wonderful,extraordinary,4
wonderful,fabulous,7
wonderful,impress,2
wonderful,terrific,39
wonderful,w,6
absorb,absorbent,2
absorb,adsorb,20
absorb,assimilate,21
absorb,imbibe,6
absorb,improve,2
absorb,intake,4
absorb,poison,2
absorb,sorb,2
absorb,sponge,54
absorb,suck,2
absorb,take,6
absorb,take in,19
absorb,take up,9
absorb,impose,3
absorb,oil,2
absorb,soak,12
absorb,light,5
absorb,nutrient,2
absorb,ingest,11
absorb,engulf,3
absorb,retain,7
absorb,radiation,2
absorb,uptake,6
absorb,consume,6
absorb,soak up,2
absorb,impart,3
absorb,incorporate,2
absorb,paper towel,28
absorb,blot,3
absorb,saturate,23
absorb,immerse,2
absorb,seep,9
absorb,tampon,10
absorbent,adsorb,3
absorbent,adsorbent,2
absorbent,cloth,78
absorbent,cotton,2
absorbent,paper,89
absorbent,paper towel,11
absorbent,sponge,42
absorbent,towel,65
absorbent,porous,5
absorbent,blotter,4
absorbent,spongy,12
absorbent,tampon,27
assimilate,adapt,52
assimilate,adopt,19
assimilate,assimilation,3
assimilate,familiarize,3
assimilate,integrate,75
assimilate,integration,2
assimilate,incorporate,11
assimilate,adaptation,2
attention,alert,9
attention,concentrate,8
attention,concentration,48
attention,consciousness,2
attention,focus,97
attention,listen,7
attention,mindfulness,18
attention,notice,72
attention,alertness,13
attention,awareness,32
attention,concern,3
attention,importance,8
attention,mindful,7
attention,observe,11
attention,pay,3
attention,priority,10
attention,spotlight,3
attention,center,3
attention,interest,2
attention,listening,2
attention,care,9
attention,notable,5
attention,careful,5
attention,focused,53
attention,audience,8
attention,distraction,3
attention,show off,12
attention,showy,5
attention,carefully,5
attention,watchful,4
attention,celebrity,6
attention,fame,4
attention,particular,12
attention,selective,6
attention,vain,2
attention,consideration,6
attention,deserve,2
attention,observation,13
attention,diligence,3
attention,prominent,3
attention,distracted,6
attention,especially,2
attention,fixation,2
attention,flattery,2
attention,perfectionist,8
attention,interested,2
attention,meticulous,21
attention,noticeable,2
attention,popularity,7
attention,salient,38
capture,camera,36
capture,catch,2
capture,frame,23
capture,grab,13
capture,grasp,3
capture,hold,20
capture,hunt,2
capture,image,44
capture,net,3
capture,photo,31
capture,picture,15
capture,screen,3
capture,snap,6
capture,snare,23
capture,trap,10
capture,seize,55
capture,lens,4
capture,memory,8
capture,pursue,6
capture,grip,2
capture,shot,2
capture,focus,3
capture,preserve,2
capture,snapshot,4
capture,detain,2
capture,taken,3
capture,photographer,10
capture,apprehend,41
capture,photography,16
capture,drone,4
capture,photograph,15
capture,shutter,8
capture,chase,6
capture,pursuit,13
capture,held,3
capture,prey,18
capture,microphone,2
capture,mesmerize,5
capture,pawn,4
capture,pose,2
capture,portray,2
capture,preview,2
capture,recorder,5
capture,trapper,3
gather,collect,73
gather,data,3
gather,together,10
gather,accumulate,80
gather,assemble,42
gather,assembly,11
gather,crowd,3
gather,group,36
gather,pick,3
gather,resource,9
gather,pull together,4
gather,pull,2
gather,join,5
gather,thing,2
gather,item,2
gather,togetherness,2
gather,community,2
gather,amass,80
gather,ascertain,4
gather,attendance,2
gather,survival,3
gather,pick up,2
gather,cluster,6
gather,reap,11
gather,collected,3
gather,collector,11
gather,come together,28
gather,socialize,26
gather,joined,2
gather,investigate,2
gather,encompass,2
gather,extract,4
gather,preparation,2
gather,gatherer,16
gather,prepare,9
gather,invitation,2
gather,mingle,16
gather,procure,4
gather,put together,10
gather,rake,3
gather,scavenger,12
gather,scrape,2
imbibe,alcohol,67
imbibe,beer,10
imbibe,alcoholic,3
imbibe,alcoholic beverage,3
imbibe,consume,21
imbibe,enjoy,7
imbibe,liquor,8
imbibe,sip,11
imbibe,socialize,18
imbibe,wine,8
imbibe,celebration,2
imbibe,leisure,2
imbibe,social,2
imbibe,spirit,7
imbibe,taste,2
imbibe,intoxicate,2
imbibe,savor,4
improve,advance,5
improve,better,48
improve,develop,7
improve,enhance,65
improve,fix,6
improve,innovate,2
improve,optimization,6
improve,optimize,37
improve,performance,8
improve,product,3
improve,productivity,13
improve,progress,23
improve,software,3
improve,solution,2
improve,suggest,2
improve,suggestion,4
improve,upgrade,28
improve,modify,3
improve,efficiency,12
improve,process,5
improve,growth,4
improve,success,3
improve,strengthen,8
improve,refine,40
improve,strategy,2
improve,learning,2
improve,adapt,8
improve,adjust,6
improve,evolve,5
improve,tweak,10
improve,benefit,4
improve,beginner,5
improve,increase,3
improve,correction,2
improve,unbalanced,2
improve,become,4
improve,transform,10
improve,practice,11
improve,beneficial,3
improve,progressive,2
improve,revise,3
improve,learned,3
improve,do well,8
improve,fixing,2
improve,elevate,4
improve,surpass,2
improve,imperfect,2
improve,improper,2
improve,update,2
improve,reform,13
improve,skit,2
intake,air,12
intake,brain,2
intake,breath,8
intake,calorie,6
intake,consume,6
intake,eat,3
intake,food,46
intake,health,5
intake,medication,19
intake,medicine,6
intake,nutrient,15
intake,nutrition,13
intake,oxygen,6
intake,stomach,7
intake,swallow,6
intake,vitamin,11
intake,lung,4
intake,ingest,4
intake,fluid,3
intake,meal,2
intake,digestion,2
intake,diet,2
intake,mineral,6
intake,hydration,6
intake,inhale,2
intake,body,2
intake,gulp,2
jog,exercise,90
jog,run,28
jog,running,63
jog,morning,6
jog,runner,11
jog,sweat,19
jog,healthy,3
jog,fitness,61
jog,sprint,4
jog,endurance,7
jog,sport,2
jog,move,2
jog,brisk,4
jog,ran,7
jog,tread,7
jog,pace,7
jog,stride,6
jog,go ahead,2
jog,trot,11
poison,chemical,15
poison,deadly,66
poison,drug,2
poison,harmful,20
poison,kill,10
poison,toxic,48
poison,toxin,51
poison,venom,79
poison,venomous,3
poison,danger,29
poison,toxicity,3
poison,contaminate,19
poison,dangerous,12
poison,antidote,90
poison,harm,6
poison,contamination,2
poison,killer,3
poison,risk,2
poison,acid,11
poison,hazardous,2
poison,bitter,5
poison,acrid,3
poison,cocaine,9
poison,nicotine,46
poison,blood,2
poison,lead,74
poison,arsenic,76
poison,cigarette,2
poison,carbon,2
poison,jellyfish,4
poison,serpent,3
poison,sulfur,15
poison,carbon dioxide,2
poison,caustic,2
poison,sickening,2
poison,pollute,4
poison,foul,2
poison,dagger,6
poison,fatal,2
poison,spoil,3
poison,vile,2
poison,dioxide,34
poison,sewer,2
poison,dose,2
poison,heroin,8
poison,exterminate,2
poison,ethanol,5
poison,malice,6
poison,potent,7
poison,mush,2
poison,hiss,5
poison,opium,5
poison,sting,22
poison,stinger,15
poison,inedible,9
poison,intoxicate,10
poison,intoxication,2
poison,lethal,73
poison,mercury,44
poison,meth,26
poison,noxious,2
poison,overdose,53
poison,piranha,23
poison,rabies,9
poison,scorpion,8
poison,taint,32
poison,viper,14
poison,vial,5
pull in,attract,2
pull in,suck up,4
sponge,bathroom,11
sponge,clean,13
sponge,cleaning,25
sponge,dishwashing,4
sponge,foam,3
sponge,scrub,31
sponge,scrubbing,12
sponge,sink,2
sponge,soak,9
sponge,soaking,2
sponge,soap,15
sponge,sponge bath,3
sponge,squeeze,26
sponge,wash,16
sponge,washing,2
sponge,wet,5
sponge,bath,5
sponge,dampen,2
sponge,scrubber,2
sponge,porous,4
sponge,drying,5
sponge,kitchen,3
sponge,dry,3
sponge,jelly,2
sponge,spongy,30
sponge,filling,2
sponge,padding,2
sponge,squishy,5
sponge,layer,3
sponge,tube,2
sponge,washcloth,3
sponge,mop,9
sponge,squish,6
suck,bad,17
suck,blew,2
suck,dick,11
suck,disappointing,4
suck,fuck,4
suck,garbage,12
suck,jerk,2
suck,lousy,2
suck,mouth,3
suck,pull,13
suck,shit,3
suck,stink,8
suck,sucked,3
suck,teeth,3
suck,trash,6
suck,vacuum,20
suck,feeling,3
suck,taste,4
suck,waste,12
suck,gross,3
suck,suckle,2
suck,asshole,2
suck,cocksucker,2
suck,draw,8
suck,frustrating,2
suck,failure,2
suck,frustration,3
suck,disgusting,7
suck,unpleasant,2
suck,throat,2
suck,suction,34
suck,awful,3
suck,take,2
suck,hoover,2
suck,sucker,2
suck,blowjob,6
suck,nipple,10
suck,bummer,2
suck,lame,5
suck,leech,11
suck,slurp,13
suck,suck up,25
take,accept,4
take,action,5
take,choose,5
take,decide,6
take,decision,2
take,get,21
take,grab,59
take,grasp,4
take,hand,4
take,hold,34
take,pick,30
take,pick up,8
take,pickup,9
take,receive,5
take,grip,2
take,select,3
take,collect,4
take,have,2
take,catch,3
take,lift,14
take,snatch,5
take,carry,6
take,acquire,8
take,take away,20
take,seize,20
take,order,3
take,chance,3
take,careful,5
take,bring,49
take,steal,3
take,carefully,12
take,give in,3
take,consume,2
take,dare,2
take,deprive,23
take,go down,3
take,take out,3
take,occupy,23
take,overtake,4
take,takeover,2
take,taking,10
take,spare,2
take,tack,2
take,take over,4
take,take part,2
take,taker,6
take,usurp,27
take up,occupy,2
cloth,clothes,4
cloth,clothing,9
cloth,comfortable,3
cloth,cotton,4
cloth,dress,5
cloth,fabric,82
cloth,fashion,8
cloth,laundry,8
cloth,material,16
cloth,thread,37
cloth,apparel,5
cloth,attire,7
cloth,pattern,3
cloth,shirt,12
cloth,tailor,5
cloth,wash,4
cloth,weave,17
cloth,woven,2
cloth,textile,22
cloth,stylish,2
cloth,covering,20
cloth,wear,19
cloth,tapestry,2
cloth,sewing,5
cloth,drape,9
cloth,design,2
cloth,stitch,3
cloth,dry,2
cloth,paper towel,2
cloth,towel,2
cloth,fold,8
cloth,nylon,3
cloth,cover,8
cloth,mask,4
cloth,cleaning,3
cloth,fitting,2
cloth,apron,6
cloth,stain,3
cloth,jacket,3
cloth,piece,4
cloth,diaper,22
cloth,pant,3
cloth,ribbon,2
cloth,baggy,3
cloth,kilt,3
cloth,patch,5
cloth,wrap,2
cloth,bandana,17
cloth,handkerchief,69
cloth,hat,2
cloth,tie,6
cloth,suit,4
cloth,robe,7
cloth,cap,5
cloth,sock,7
cloth,lint,2
cloth,belt,4
cloth,crease,2
cloth,pocket,7
cloth,binding,2
cloth,scar,20
cloth,clog,2
cloth,blouse,3
cloth,sleeve,10
cloth,stiff,2
cloth,bonnet,2
cloth,veil,3
cloth,strip,8
cloth,bundle,15
cloth,padding,6
cloth,pouch,2
cloth,t-shirt,13
cloth,plaid,3
cloth,moist,2
cloth,clamp,3
cloth,duster,7
cloth,hanging,3
cloth,hanger,2
cloth,clothe,10
cloth,necktie,2
cloth,costume,2
cloth,covered,5
cloth,folding,6
cloth,ironing,6
cloth,folded,29
cloth,hanky,10
cloth,nappy,8
cloth,wipe,37
cloth,tablecloth,18
cloth,dryer,11
cloth,dye,3
cloth,flannel,2
cloth,lightweight,2
cloth,gauze,13
cloth,skirt,10
cloth,hamper,4
cloth,napkin,16
cloth,hankie,9
cloth,washcloth,2
cloth,jumper,3
cloth,tartan,3
cloth,loose,2
cloth,sack,22
cloth,padded,4
cloth,poncho,8
cloth,shawl,2
cloth,swab,4
cloth,rag,61
cloth,remover,3
cloth,ripped,2
cloth,seam,3
cloth,sheer,4
cloth,stuffer,3
cloth,wiper,15
cloth,toga,39
cloth,ward,6
cotton,ball,3
cotton,comfortable,10
cotton,comforter,3
cotton,fabric,37
cotton,fiber,24
cotton,fluff,65
cotton,fluffiness,2
cotton,fluffy,57
cotton,furry,2
cotton,lint,2
cotton,soft,62
cotton,softness,9
cotton,white,45
cotton,pillow,5
cotton,sheet,4
cotton,bedding,4
cotton,blanket,2
cotton,clothes,2
cotton,weaving,2
cotton,weave,3
cotton,cozy,2
cotton,clothing,3
cotton,lightweight,2
cotton,carnival,5
cotton,glove,2
cotton,shirt,22
cotton,rabbit,6
cotton,handkerchief,3
cotton,sock,11
cotton,linen,15
cotton,puffy,16
cotton,filter,7
cotton,blouse,4
cotton,fuzzy,3
cotton,bunny,4
cotton,fuzz,2
cotton,padding,6
cotton,t-shirt,47
cotton,thread,2
cotton,plantation,3
cotton,scarecrow,2
cotton,tablecloth,13
cotton,flannel,3
cotton,gauze,18
cotton,hankie,4
cotton,sweatshirt,5
cotton,textile,4
cotton,muff,4
cotton,nightgown,2
cotton,padded,14
cotton,stuffing,12
cotton,swab,40
cotton,sheer,2
cotton,stuffer,7
cotton,tampon,6
paper,feather,5
paper,ink,43
